plate11.A10.pilon.contigs_renamed.phages_lysogenic.fna, 46227 17635
plate25.E11.pilon.contigs_renamed.phages_lysogenic.fna, 15936
plate25.E12.pilon.contigs_renamed.phages_lysogenic.fna, 15215 29590
plate25.E1.pilon.contigs_renamed.phages_lysogenic.fna, 10932 19294 8992
plate25.E2.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate25.E3.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate25.E4.pilon.contigs_renamed.phages_lysogenic.fna, 61168 37281 15595
plate25.E5.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate25.E7.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate25.E8.pilon.contigs_renamed.phages_lysogenic.fna, 15935 41095
plate25.E9.pilon.contigs_renamed.phages_lysogenic.fna, 15935 41095
plate25.F10.pilon.contigs_renamed.phages_lysogenic.fna, 54795 18058
plate25.F11.pilon.contigs_renamed.phages_lysogenic.fna, 15936
plate25.F12.pilon.contigs_renamed.phages_lysogenic.fna, 16278 29590
plate25.F1.pilon.contigs_renamed.phages_lysogenic.fna, 17811
plate25.F2.pilon.contigs_renamed.phages_lysogenic.fna, 18057
plate25.F3.pilon.contigs_renamed.phages_lysogenic.fna, 18084
plate25.F4.pilon.contigs_renamed.phages_lysogenic.fna, 53557 37281 26407 17810
plate25.F5.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate25.F7.pilon.contigs_renamed.phages_lysogenic.fna, 6270 15935
plate25.F8.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate25.F9.pilon.contigs_renamed.phages_lysogenic.fna, 18331
plate25.G10.pilon.contigs_renamed.phages_lysogenic.fna, 18058 54795
plate25.G11.pilon.contigs_renamed.phages_lysogenic.fna, 15936
plate25.G12.pilon.contigs_renamed.phages_lysogenic.fna, 15215
plate25.G1.pilon.contigs_renamed.phages_lysogenic.fna, 10932 19294
plate25.G2.pilon.contigs_renamed.phages_lysogenic.fna, 17820 61683
plate25.G3.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate25.G4.pilon.contigs_renamed.phages_lysogenic.fna, 15595 53557 37281
plate25.G5.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate25.G7.pilon.contigs_renamed.phages_lysogenic.fna, 61168 15595 37281
plate25.G8.pilon.contigs_renamed.phages_lysogenic.fna, 41095 15935
plate25.G9.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate25.H10.pilon.contigs_renamed.phages_lysogenic.fna, 54795 15841
plate25.H11.pilon.contigs_renamed.phages_lysogenic.fna, 15936
plate25.H12.pilon.contigs_renamed.phages_lysogenic.fna, 15215 12142 29590
plate25.H1.pilon.contigs_renamed.phages_lysogenic.fna, 10932 19294
plate25.H2.pilon.contigs_renamed.phages_lysogenic.fna, 61683 17820
plate25.H3.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate25.H4.pilon.contigs_renamed.phages_lysogenic.fna, 61168 17810 37281
plate25.H5.pilon.contigs_renamed.phages_lysogenic.fna, 15595 37281 53557
plate25.H7.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate25.H8.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate25.H9.pilon.contigs_renamed.phages_lysogenic.fna, 18331
plate26.A10.pilon.contigs_renamed.phages_lysogenic.fna, 17636 53907
plate26.A1.pilon.contigs_renamed.phages_lysogenic.fna, 15936 41095 37147
plate26.A2.pilon.contigs_renamed.phages_lysogenic.fna, 38847 11285 48665 11217 19294
plate26.A4.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate26.A5.pilon.contigs_renamed.phages_lysogenic.fna, 38607 17820 61678
plate26.A7.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate26.A8.pilon.contigs_renamed.phages_lysogenic.fna, 18084
plate26.A9.pilon.contigs_renamed.phages_lysogenic.fna, 49599 21586 17636 14172
plate26.B10.pilon.contigs_renamed.phages_lysogenic.fna, 15568 56908
plate26.B1.pilon.contigs_renamed.phages_lysogenic.fna, 58175 15936
plate26.B2.pilon.contigs_renamed.phages_lysogenic.fna, 38847 11285 48665 19294 11217
plate26.B3.pilon.contigs_renamed.phages_lysogenic.fna, 23960 16695
plate26.B4.pilon.contigs_renamed.phages_lysogenic.fna, 17079
plate26.B5.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate26.B6.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate26.B7.pilon.contigs_renamed.phages_lysogenic.fna, 15594 41684
plate26.B8.pilon.contigs_renamed.phages_lysogenic.fna, 56816 16475
plate26.C10.pilon.contigs_renamed.phages_lysogenic.fna, 4632 15214 45794 39951
plate26.C1.pilon.contigs_renamed.phages_lysogenic.fna, 15936 58175
plate26.C2.pilon.contigs_renamed.phages_lysogenic.fna, 17079 48665 11285 38847 11217
plate26.C3.pilon.contigs_renamed.phages_lysogenic.fna, 17079
plate26.C4.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate26.C5.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate26.C7.pilon.contigs_renamed.phages_lysogenic.fna, 17079
plate26.C9.pilon.contigs_renamed.phages_lysogenic.fna, 15556 21152
plate26.D1.pilon.contigs_renamed.phages_lysogenic.fna, 58175 41095 15936
plate26.D2.pilon.contigs_renamed.phages_lysogenic.fna, 29663 11217 19348 8799
plate26.D3.pilon.contigs_renamed.phages_lysogenic.fna, 38607 17820 40627
plate26.D4.pilon.contigs_renamed.phages_lysogenic.fna, 18084
plate26.D5.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate26.D6.pilon.contigs_renamed.phages_lysogenic.fna, 13642 5603
plate26.D7.pilon.contigs_renamed.phages_lysogenic.fna, 63803 17509 15841 23393
plate26.D8.pilon.contigs_renamed.phages_lysogenic.fna, 63803 15841 17713
plate26.D9.pilon.contigs_renamed.phages_lysogenic.fna, 28786 10658 4754
plate26.E10.pilon.contigs_renamed.phages_lysogenic.fna, 18058 40933 63803
plate26.E1.pilon.contigs_renamed.phages_lysogenic.fna, 15936 41095 58175
plate26.E2.pilon.contigs_renamed.phages_lysogenic.fna, 11217 11285 38847 19294 48665
plate26.E3.pilon.contigs_renamed.phages_lysogenic.fna, 17820 61678 38607
plate26.E4.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate26.E5.pilon.contigs_renamed.phages_lysogenic.fna, 18084
plate26.E6.pilon.contigs_renamed.phages_lysogenic.fna, 48439 15595 11708
plate26.E7.pilon.contigs_renamed.phages_lysogenic.fna, 15841 40933 63803
plate26.E8.pilon.contigs_renamed.phages_lysogenic.fna, 15841 40933 63803
plate26.E9.pilon.contigs_renamed.phages_lysogenic.fna, 22857 63803 15841 17836
plate26.F10.pilon.contigs_renamed.phages_lysogenic.fna, 63803 15841 40933
plate26.F1.pilon.contigs_renamed.phages_lysogenic.fna, 15936 58175
plate26.F2.pilon.contigs_renamed.phages_lysogenic.fna, 38847 11217 19294 48665 11285
plate26.F3.pilon.contigs_renamed.phages_lysogenic.fna, 61678 38607 15604
plate26.F4.pilon.contigs_renamed.phages_lysogenic.fna, 18084
plate26.F5.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate26.F8.pilon.contigs_renamed.phages_lysogenic.fna, 38547 15409 54087
plate26.F9.pilon.contigs_renamed.phages_lysogenic.fna, 18984 4362 9171
plate26.G10.pilon.contigs_renamed.phages_lysogenic.fna, 38547 54087 17624
plate26.G1.pilon.contigs_renamed.phages_lysogenic.fna, 15936 41095 58175
plate26.G2.pilon.contigs_renamed.phages_lysogenic.fna, 11285 38847 17079 11217 48665
plate26.G3.pilon.contigs_renamed.phages_lysogenic.fna, 38607 61678 17820
plate26.G4.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate26.G5.pilon.contigs_renamed.phages_lysogenic.fna, 18084
plate26.G6.pilon.contigs_renamed.phages_lysogenic.fna, 19294
plate26.G7.pilon.contigs_renamed.phages_lysogenic.fna, 54087 17624 38547
plate26.G8.pilon.contigs_renamed.phages_lysogenic.fna, 41748 11708 17810
plate26.G9.pilon.contigs_renamed.phages_lysogenic.fna, 38547 17624 54087
plate26.H1.pilon.contigs_renamed.phages_lysogenic.fna, 15936 58175 41095
plate26.H2.pilon.contigs_renamed.phages_lysogenic.fna, 48664 11285 11217 17079 38769
plate26.H3.pilon.contigs_renamed.phages_lysogenic.fna, 38607 18380
plate26.H4.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate26.H5.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate26.H6.pilon.contigs_renamed.phages_lysogenic.fna, 19294
plate26.H7.pilon.contigs_renamed.phages_lysogenic.fna, 42735 11708 17810
plate26.H8.pilon.contigs_renamed.phages_lysogenic.fna, 18057
plate26.H9.pilon.contigs_renamed.phages_lysogenic.fna, 48439 17810
plate27.A1.pilon.contigs_renamed.phages_lysogenic.fna, 19293 39825
plate27.A2.pilon.contigs_renamed.phages_lysogenic.fna, 17079 53635
plate27.A3.pilon.contigs_renamed.phages_lysogenic.fna, 17079 46702
plate27.A6.pilon.contigs_renamed.phages_lysogenic.fna, 15841 40933 63803
plate27.A7.pilon.contigs_renamed.phages_lysogenic.fna, 18058 40933 63803
plate27.B1.pilon.contigs_renamed.phages_lysogenic.fna, 54087 15409 38547
plate27.B2.pilon.contigs_renamed.phages_lysogenic.fna, 54087 15409 38547
plate27.B3.pilon.contigs_renamed.phages_lysogenic.fna, 38547 17624 54087
plate27.B4.pilon.contigs_renamed.phages_lysogenic.fna, 46809 17079
plate27.B6.pilon.contigs_renamed.phages_lysogenic.fna, 46702 17079
plate27.B7.pilon.contigs_renamed.phages_lysogenic.fna, 17079 46702
plate27.C5.pilon.contigs_renamed.phages_lysogenic.fna, 37822 24490 39608 44542
plate27.C6.pilon.contigs_renamed.phages_lysogenic.fna, 15595 11708 48439
plate27.D5.pilon.contigs_renamed.phages_lysogenic.fna, 14288 36276 15945
plate27.D6.pilon.contigs_renamed.phages_lysogenic.fna, 18057
plate27.E1.pilon.contigs_renamed.phages_lysogenic.fna, 17079 39825
plate27.E2.pilon.contigs_renamed.phages_lysogenic.fna, 57565 17079
plate27.E5.pilon.contigs_renamed.phages_lysogenic.fna, 68023 23342 11979 15841
plate27.E6.pilon.contigs_renamed.phages_lysogenic.fna, 63803 18058 40933
plate27.F2.pilon.contigs_renamed.phages_lysogenic.fna, 13175 20080 40512 17624
plate27.F3.pilon.contigs_renamed.phages_lysogenic.fna, 17079 46702
plate27.F4.pilon.contigs_renamed.phages_lysogenic.fna, 17079 6773 14879
plate27.F5.pilon.contigs_renamed.phages_lysogenic.fna, 46702 17079
plate27.F6.pilon.contigs_renamed.phages_lysogenic.fna, 19293 46809
plate27.G3.pilon.contigs_renamed.phages_lysogenic.fna, 17624 41709 13175 24889
plate27.G5.pilon.contigs_renamed.phages_lysogenic.fna, 11708 48439 15595
plate27.G6.pilon.contigs_renamed.phages_lysogenic.fna, 11708 15595 48439
plate27.H4.pilon.contigs_renamed.phages_lysogenic.fna, 38547 15409 54087
plate27.H5.pilon.contigs_renamed.phages_lysogenic.fna, 20953 15421 53983 16440
plate2.A10.pilon.contigs_renamed.phages_lysogenic.fna, 26329 17810 53557 37281
plate2.A11.pilon.contigs_renamed.phages_lysogenic.fna, 17635 45607
plate2.A1.pilon.contigs_renamed.phages_lysogenic.fna, 15661
plate2.A2.pilon.contigs_renamed.phages_lysogenic.fna, 15661
plate2.A5.pilon.contigs_renamed.phages_lysogenic.fna, 15841
plate2.A6.pilon.contigs_renamed.phages_lysogenic.fna, 15841
plate2.A7.pilon.contigs_renamed.phages_lysogenic.fna, 6270 15935
plate2.A8.pilon.contigs_renamed.phages_lysogenic.fna, 12605 15935
plate2.A9.pilon.contigs_renamed.phages_lysogenic.fna, 54795 15841
plate2.B10.pilon.contigs_renamed.phages_lysogenic.fna, 10932 19294
plate2.B1.pilon.contigs_renamed.phages_lysogenic.fna, 46227 17635
plate2.B2.pilon.contigs_renamed.phages_lysogenic.fna, 15841
plate2.B3.pilon.contigs_renamed.phages_lysogenic.fna, 18057
plate2.B4.pilon.contigs_renamed.phages_lysogenic.fna, 19294
plate2.B5.pilon.contigs_renamed.phages_lysogenic.fna, 36306 35109
plate2.B6.pilon.contigs_renamed.phages_lysogenic.fna, 39919 44300
plate2.B7.pilon.contigs_renamed.phages_lysogenic.fna, 17810 55793 14776
plate2.B8.pilon.contigs_renamed.phages_lysogenic.fna, 19294
plate2.B9.pilon.contigs_renamed.phages_lysogenic.fna, 19294
plate2.C10.pilon.contigs_renamed.phages_lysogenic.fna, 10932 19294
plate2.C11.pilon.contigs_renamed.phages_lysogenic.fna, 44755 21117 19737
plate2.C1.pilon.contigs_renamed.phages_lysogenic.fna, 15420 46227
plate2.C2.pilon.contigs_renamed.phages_lysogenic.fna, 18057
plate2.C3.pilon.contigs_renamed.phages_lysogenic.fna, 18057
plate2.C4.pilon.contigs_renamed.phages_lysogenic.fna, 37792 58518
plate2.C5.pilon.contigs_renamed.phages_lysogenic.fna, 7425 41013 55749 15936 58432
plate2.C6.pilon.contigs_renamed.phages_lysogenic.fna, 42363 5427 61570
plate2.C7.pilon.contigs_renamed.phages_lysogenic.fna, 13797 10261 57679 15595
plate2.C8.pilon.contigs_renamed.phages_lysogenic.fna, 17079
plate2.C9.pilon.contigs_renamed.phages_lysogenic.fna, 34302 31208 27686
plate2.D10.pilon.contigs_renamed.phages_lysogenic.fna, 40685 88190
plate2.D1.pilon.contigs_renamed.phages_lysogenic.fna, 15148 47458
plate2.D2.pilon.contigs_renamed.phages_lysogenic.fna, 15936 58175
plate2.D3.pilon.contigs_renamed.phages_lysogenic.fna, 29590 15215
plate2.D4.pilon.contigs_renamed.phages_lysogenic.fna, 9313 9683 16606 9244 59233 8004
plate2.D5.pilon.contigs_renamed.phages_lysogenic.fna, 15936 43592
plate2.D6.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate2.D7.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate2.D8.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate2.D9.pilon.contigs_renamed.phages_lysogenic.fna, 53557 15595 37281 26328
plate2.E10.pilon.contigs_renamed.phages_lysogenic.fna, 15854 9792 69571
plate2.E1.pilon.contigs_renamed.phages_lysogenic.fna, 15936 58175
plate2.E2.pilon.contigs_renamed.phages_lysogenic.fna, 56684 18332
plate2.E3.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate2.E4.pilon.contigs_renamed.phages_lysogenic.fna, 6797
plate2.E6.pilon.contigs_renamed.phages_lysogenic.fna, 18084
plate2.E7.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate2.E8.pilon.contigs_renamed.phages_lysogenic.fna, 18084
plate2.E9.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate2.F10.pilon.contigs_renamed.phages_lysogenic.fna, 15936 58175
plate2.F11.pilon.contigs_renamed.phages_lysogenic.fna, 58175 15936
plate2.F12.pilon.contigs_renamed.phages_lysogenic.fna, 15936
plate2.F1.pilon.contigs_renamed.phages_lysogenic.fna, 43955 65592 15452
plate2.F2.pilon.contigs_renamed.phages_lysogenic.fna, 16695 38956 39305
plate2.F3.pilon.contigs_renamed.phages_lysogenic.fna, 38956 39305 15632
plate2.F4.pilon.contigs_renamed.phages_lysogenic.fna, 15936 58175
plate2.F5.pilon.contigs_renamed.phages_lysogenic.fna, 58175 15936
plate2.F8.pilon.contigs_renamed.phages_lysogenic.fna, 37281 17810 53557
plate2.F9.pilon.contigs_renamed.phages_lysogenic.fna, 15936
plate2.G10.pilon.contigs_renamed.phages_lysogenic.fna, 17208
plate2.G1.pilon.contigs_renamed.phages_lysogenic.fna, 43059
plate2.G2.pilon.contigs_renamed.phages_lysogenic.fna, 12767 78642
plate2.G3.pilon.contigs_renamed.phages_lysogenic.fna, 52660 68437 15669
plate2.G4.pilon.contigs_renamed.phages_lysogenic.fna, 49959 16496
plate2.G5.pilon.contigs_renamed.phages_lysogenic.fna, 9571 9825 12565 21673 12911 40276
plate2.G6.pilon.contigs_renamed.phages_lysogenic.fna, 16723 50442
plate2.G7.pilon.contigs_renamed.phages_lysogenic.fna, 15662 38958 50141
plate2.G8.pilon.contigs_renamed.phages_lysogenic.fna, 38958 50141 16725
plate2.G9.pilon.contigs_renamed.phages_lysogenic.fna, 35829 16785
plate2.H10.pilon.contigs_renamed.phages_lysogenic.fna, 17208
plate2.H1.pilon.contigs_renamed.phages_lysogenic.fna, 16723 50442 34746
plate2.H4.pilon.contigs_renamed.phages_lysogenic.fna, 15669 52660 70977
plate2.H5.pilon.contigs_renamed.phages_lysogenic.fna, 51322 16496
plate2.H6.pilon.contigs_renamed.phages_lysogenic.fna, 16723 50442
plate2.H7.pilon.contigs_renamed.phages_lysogenic.fna, 38958 16725 50141
plate2.H8.pilon.contigs_renamed.phages_lysogenic.fna, 16725 38958 50141
plate2.H9.pilon.contigs_renamed.phages_lysogenic.fna, 16785 35829
plate3.A10.pilon.contigs_renamed.phages_lysogenic.fna, 58174 18332
plate3.A11.pilon.contigs_renamed.phages_lysogenic.fna, 12605 15935
plate3.A12.pilon.contigs_renamed.phages_lysogenic.fna, 18331 18257
plate3.A1.pilon.contigs_renamed.phages_lysogenic.fna, 15936 55749 7425 44044
plate3.A2.pilon.contigs_renamed.phages_lysogenic.fna, 15936 44044 7425 55749
plate3.A3.pilon.contigs_renamed.phages_lysogenic.fna, 18057
plate3.A4.pilon.contigs_renamed.phages_lysogenic.fna, 18057
plate3.A5.pilon.contigs_renamed.phages_lysogenic.fna, 15595
plate3.A6.pilon.contigs_renamed.phages_lysogenic.fna, 15841
plate3.A7.pilon.contigs_renamed.phages_lysogenic.fna, 18057
plate3.A8.pilon.contigs_renamed.phages_lysogenic.fna, 54432 18065
plate3.A9.pilon.contigs_renamed.phages_lysogenic.fna, 16674
plate3.B10.pilon.contigs_renamed.phages_lysogenic.fna, 18331 12605
plate3.B11.pilon.contigs_renamed.phages_lysogenic.fna, 6270 15935
plate3.B12.pilon.contigs_renamed.phages_lysogenic.fna, 15661
plate3.B1.pilon.contigs_renamed.phages_lysogenic.fna, 44044 55749 15936
plate3.B2.pilon.contigs_renamed.phages_lysogenic.fna, 44044 7425 15936 55749
plate3.B4.pilon.contigs_renamed.phages_lysogenic.fna, 15841
plate3.B5.pilon.contigs_renamed.phages_lysogenic.fna, 15595
plate3.B6.pilon.contigs_renamed.phages_lysogenic.fna, 15841
plate3.B7.pilon.contigs_renamed.phages_lysogenic.fna, 15841
plate3.B8.pilon.contigs_renamed.phages_lysogenic.fna, 18065 54432
plate3.B9.pilon.contigs_renamed.phages_lysogenic.fna, 16674
plate3.C10.pilon.contigs_renamed.phages_lysogenic.fna, 18057
plate3.C11.pilon.contigs_renamed.phages_lysogenic.fna, 15841
plate3.C12.pilon.contigs_renamed.phages_lysogenic.fna, 15661
plate3.C1.pilon.contigs_renamed.phages_lysogenic.fna, 49995 15408 49679 9276 14066 15340
plate3.C2.pilon.contigs_renamed.phages_lysogenic.fna, 18084
plate3.C3.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate3.C4.pilon.contigs_renamed.phages_lysogenic.fna, 19294
plate3.C5.pilon.contigs_renamed.phages_lysogenic.fna, 51355
plate3.C6.pilon.contigs_renamed.phages_lysogenic.fna, 15595
plate3.C8.pilon.contigs_renamed.phages_lysogenic.fna, 37002 18056 54681 38110
plate3.C9.pilon.contigs_renamed.phages_lysogenic.fna, 18084
plate3.D10.pilon.contigs_renamed.phages_lysogenic.fna, 18057
plate3.D11.pilon.contigs_renamed.phages_lysogenic.fna, 15841
plate3.D1.pilon.contigs_renamed.phages_lysogenic.fna, 58175 15936
plate3.D2.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate3.D4.pilon.contigs_renamed.phages_lysogenic.fna, 19294
plate3.D5.pilon.contigs_renamed.phages_lysogenic.fna, 53380 10989 20378
plate3.D6.pilon.contigs_renamed.phages_lysogenic.fna, 15595
plate3.D8.pilon.contigs_renamed.phages_lysogenic.fna, 18056 38110 54681 37002
plate3.D9.pilon.contigs_renamed.phages_lysogenic.fna, 18084
plate3.E10.pilon.contigs_renamed.phages_lysogenic.fna, 17079 4046 10932
plate3.E11.pilon.contigs_renamed.phages_lysogenic.fna, 15936 58175
plate3.E1.pilon.contigs_renamed.phages_lysogenic.fna, 27613 39725 40531
plate3.E2.pilon.contigs_renamed.phages_lysogenic.fna, 37281 53557 17810
plate3.E4.pilon.contigs_renamed.phages_lysogenic.fna, 55749 15936 44044
plate3.E5.pilon.contigs_renamed.phages_lysogenic.fna, 45607 17635
plate3.E6.pilon.contigs_renamed.phages_lysogenic.fna, 51593 18065
plate3.E7.pilon.contigs_renamed.phages_lysogenic.fna, 15935 41095
plate3.E8.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate3.E9.pilon.contigs_renamed.phages_lysogenic.fna, 19294 10932
plate3.F10.pilon.contigs_renamed.phages_lysogenic.fna, 58175 15936
plate3.F11.pilon.contigs_renamed.phages_lysogenic.fna, 15841
plate3.F12.pilon.contigs_renamed.phages_lysogenic.fna, 15841
plate3.F1.pilon.contigs_renamed.phages_lysogenic.fna, 49802 25897 53677 18205
plate3.F2.pilon.contigs_renamed.phages_lysogenic.fna, 53677 18205 49802 25897
plate3.F5.pilon.contigs_renamed.phages_lysogenic.fna, 45607 15420
plate3.F6.pilon.contigs_renamed.phages_lysogenic.fna, 18065 68253
plate3.F7.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate3.F8.pilon.contigs_renamed.phages_lysogenic.fna, 17079 10932
plate3.G11.pilon.contigs_renamed.phages_lysogenic.fna, 12126 80045 5491 39200 10211
plate3.G12.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate3.G1.pilon.contigs_renamed.phages_lysogenic.fna, 15936 58175
plate3.G2.pilon.contigs_renamed.phages_lysogenic.fna, 37281 53557 17810
plate3.G3.pilon.contigs_renamed.phages_lysogenic.fna, 43618 9755 15421
plate3.G4.pilon.contigs_renamed.phages_lysogenic.fna, 15841
plate3.G5.pilon.contigs_renamed.phages_lysogenic.fna, 15936 58175
plate3.G6.pilon.contigs_renamed.phages_lysogenic.fna, 18057
plate3.G7.pilon.contigs_renamed.phages_lysogenic.fna, 15841
plate3.G8.pilon.contigs_renamed.phages_lysogenic.fna, 14066 15340 15408 49679 10156 49995
plate3.G9.pilon.contigs_renamed.phages_lysogenic.fna, 25897 53677 49802 18205
plate3.H1.pilon.contigs_renamed.phages_lysogenic.fna, 58175 15936
plate3.H2.pilon.contigs_renamed.phages_lysogenic.fna, 9755 15421 43618
plate3.H5.pilon.contigs_renamed.phages_lysogenic.fna, 15936 58175
plate3.H6.pilon.contigs_renamed.phages_lysogenic.fna, 15841
plate3.H7.pilon.contigs_renamed.phages_lysogenic.fna, 15841
plate3.H8.pilon.contigs_renamed.phages_lysogenic.fna, 37281 26329 15595 53557
plate3.H9.pilon.contigs_renamed.phages_lysogenic.fna, 13860 14066 42987 11074 15408
plate4.A10.pilon.contigs_renamed.phages_lysogenic.fna, 37281 26329 17810 53557
plate4.A11.pilon.contigs_renamed.phages_lysogenic.fna, 46227 15420
plate4.A1.pilon.contigs_renamed.phages_lysogenic.fna, 15661
plate4.A2.pilon.contigs_renamed.phages_lysogenic.fna, 16724
plate4.A5.pilon.contigs_renamed.phages_lysogenic.fna, 15841
plate4.A6.pilon.contigs_renamed.phages_lysogenic.fna, 18111
plate4.A7.pilon.contigs_renamed.phages_lysogenic.fna, 11208 39200 80045 12126
plate4.A8.pilon.contigs_renamed.phages_lysogenic.fna, 35536 14031 20074 75953
plate4.A9.pilon.contigs_renamed.phages_lysogenic.fna, 17810 37281 26329 61168
plate4.B10.pilon.contigs_renamed.phages_lysogenic.fna, 19294 10932
plate4.B11.pilon.contigs_renamed.phages_lysogenic.fna, 10932 19294
plate4.B1.pilon.contigs_renamed.phages_lysogenic.fna, 43832 17635
plate4.B2.pilon.contigs_renamed.phages_lysogenic.fna, 15841
plate4.B3.pilon.contigs_renamed.phages_lysogenic.fna, 15841
plate4.B4.pilon.contigs_renamed.phages_lysogenic.fna, 12830
plate4.B5.pilon.contigs_renamed.phages_lysogenic.fna, 12620 23479 35109
plate4.B7.pilon.contigs_renamed.phages_lysogenic.fna, 17810 10261 14320
plate4.B8.pilon.contigs_renamed.phages_lysogenic.fna, 19294
plate4.B9.pilon.contigs_renamed.phages_lysogenic.fna, 19294
plate4.C10.pilon.contigs_renamed.phages_lysogenic.fna, 54733 19293
plate4.C11.pilon.contigs_renamed.phages_lysogenic.fna, 15595
plate4.C1.pilon.contigs_renamed.phages_lysogenic.fna, 58564 15936
plate4.C2.pilon.contigs_renamed.phages_lysogenic.fna, 18057
plate4.C3.pilon.contigs_renamed.phages_lysogenic.fna, 15841
plate4.C5.pilon.contigs_renamed.phages_lysogenic.fna, 22971 36299
plate4.C6.pilon.contigs_renamed.phages_lysogenic.fna, 5427 42363 62639
plate4.C7.pilon.contigs_renamed.phages_lysogenic.fna, 17810 14776 57679
plate4.C8.pilon.contigs_renamed.phages_lysogenic.fna, 15936 43592
plate4.C9.pilon.contigs_renamed.phages_lysogenic.fna, 43592 15936
plate4.D10.pilon.contigs_renamed.phages_lysogenic.fna, 37281 17810 53557 26328
plate4.D11.pilon.contigs_renamed.phages_lysogenic.fna, 33656 61867 13934 50769
plate4.D1.pilon.contigs_renamed.phages_lysogenic.fna, 6270 15935
plate4.D2.pilon.contigs_renamed.phages_lysogenic.fna, 15297
plate4.D3.pilon.contigs_renamed.phages_lysogenic.fna, 41095 15935
plate4.D4.pilon.contigs_renamed.phages_lysogenic.fna, 76245 30419 28828
plate4.D6.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate4.D8.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate4.D9.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate4.E1.pilon.contigs_renamed.phages_lysogenic.fna, 17810 33790 56773
plate4.E3.pilon.contigs_renamed.phages_lysogenic.fna, 7024 13738 8347 59233 13747 16606
plate4.E4.pilon.contigs_renamed.phages_lysogenic.fna, 15936 43592
plate4.E5.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate4.E6.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate4.E8.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate4.E9.pilon.contigs_renamed.phages_lysogenic.fna, 53557 37281 26407 17810
plate4.F10.pilon.contigs_renamed.phages_lysogenic.fna, 15936
plate4.F11.pilon.contigs_renamed.phages_lysogenic.fna, 15936 58175
plate4.F12.pilon.contigs_renamed.phages_lysogenic.fna, 58175 15936
plate4.F1.pilon.contigs_renamed.phages_lysogenic.fna, 38956 15632 39305
plate4.F2.pilon.contigs_renamed.phages_lysogenic.fna, 39305 16695 38956
plate4.F3.pilon.contigs_renamed.phages_lysogenic.fna, 39305 38956 16695
plate4.F4.pilon.contigs_renamed.phages_lysogenic.fna, 58175 15936
plate4.F5.pilon.contigs_renamed.phages_lysogenic.fna, 58175 15936
plate4.F8.pilon.contigs_renamed.phages_lysogenic.fna, 18628 13554 47075
plate4.F9.pilon.contigs_renamed.phages_lysogenic.fna, 15936
plate4.G11.pilon.contigs_renamed.phages_lysogenic.fna, 17208
plate4.G1.pilon.contigs_renamed.phages_lysogenic.fna, 16723 33063 50442
plate4.G2.pilon.contigs_renamed.phages_lysogenic.fna, 27399
plate4.G3.pilon.contigs_renamed.phages_lysogenic.fna, 37876 34449 15236
plate4.G4.pilon.contigs_renamed.phages_lysogenic.fna, 38958 50141 16725
plate4.G6.pilon.contigs_renamed.phages_lysogenic.fna, 49187
plate4.G8.pilon.contigs_renamed.phages_lysogenic.fna, 35291 18332
