plate11.A10.pilon.contigs_renamed.phages_combined.fna, 17689 46227
plate26.A7.pilon.contigs_renamed.phages_combined.fna, 15689
plate26.A8.pilon.contigs_renamed.phages_combined.fna, 18084
plate26.A9.pilon.contigs_renamed.phages_combined.fna, 21586 17636 14172 49599
plate26.B10.pilon.contigs_renamed.phages_combined.fna, 56908 15568
plate26.B1.pilon.contigs_renamed.phages_combined.fna, 58175 15936
plate26.B2.pilon.contigs_renamed.phages_combined.fna, 48665 38847 11285 11217 19294
plate26.B3.pilon.contigs_renamed.phages_combined.fna, 23960 7278 2107 5255 16695 29583
plate26.B4.pilon.contigs_renamed.phages_combined.fna, 17079
plate26.B5.pilon.contigs_renamed.phages_combined.fna, 15689
plate26.B6.pilon.contigs_renamed.phages_combined.fna, 15689
plate26.B7.pilon.contigs_renamed.phages_combined.fna, 41684 15594
plate26.B8.pilon.contigs_renamed.phages_combined.fna, 56816 16475
plate26.C10.pilon.contigs_renamed.phages_combined.fna, 2635 15214 45794 4632 39951
plate26.C1.pilon.contigs_renamed.phages_combined.fna, 58175 15936
plate26.C2.pilon.contigs_renamed.phages_combined.fna, 11217 48665 17079 11285 38847
plate26.C3.pilon.contigs_renamed.phages_combined.fna, 17079
plate26.C4.pilon.contigs_renamed.phages_combined.fna, 15689
plate26.C5.pilon.contigs_renamed.phages_combined.fna, 15689
plate26.C7.pilon.contigs_renamed.phages_combined.fna, 17079
plate26.C9.pilon.contigs_renamed.phages_combined.fna, 15556 21152 15945
plate26.D1.pilon.contigs_renamed.phages_combined.fna, 58175 41095 15936
plate26.D2.pilon.contigs_renamed.phages_combined.fna, 6223 14082 29663 19348 3534 20435 6002 11217 8799
plate26.D3.pilon.contigs_renamed.phages_combined.fna, 11892 40627 38607 17820
plate26.D4.pilon.contigs_renamed.phages_combined.fna, 18084
plate26.D5.pilon.contigs_renamed.phages_combined.fna, 15689
plate26.D6.pilon.contigs_renamed.phages_combined.fna, 5603 13642
plate26.D7.pilon.contigs_renamed.phages_combined.fna, 17509 23393 15841 63803
plate26.D8.pilon.contigs_renamed.phages_combined.fna, 15841 17713 63803
plate26.D9.pilon.contigs_renamed.phages_combined.fna, 5917 27174 10658 11502 3874 28786 4754 3529
plate26.E10.pilon.contigs_renamed.phages_combined.fna, 63803 40933 18058
plate26.E1.pilon.contigs_renamed.phages_combined.fna, 15936 41095 58175
plate26.E2.pilon.contigs_renamed.phages_combined.fna, 48665 11285 38847 11217 19294
plate26.E3.pilon.contigs_renamed.phages_combined.fna, 17820 38607 61678
plate26.E4.pilon.contigs_renamed.phages_combined.fna, 15689
plate26.E5.pilon.contigs_renamed.phages_combined.fna, 18084
plate26.E6.pilon.contigs_renamed.phages_combined.fna, 48439 15595 11708
plate26.E7.pilon.contigs_renamed.phages_combined.fna, 15841 40933 63803
plate26.E8.pilon.contigs_renamed.phages_combined.fna, 15841 40933 63803
plate26.E9.pilon.contigs_renamed.phages_combined.fna, 22857 63803 15841 17836
plate26.F10.pilon.contigs_renamed.phages_combined.fna, 63803 15841 40933
plate26.F1.pilon.contigs_renamed.phages_combined.fna, 15936 58175
plate26.F2.pilon.contigs_renamed.phages_combined.fna, 38847 11217 19294 48665 11285
plate26.F3.pilon.contigs_renamed.phages_combined.fna, 61678 38607 15604
plate26.F4.pilon.contigs_renamed.phages_combined.fna, 18084
plate26.F5.pilon.contigs_renamed.phages_combined.fna, 15689
plate26.F6.pilon.contigs_renamed.phages_combined.fna, 3806 2468 6812 2811
plate26.F7.pilon.contigs_renamed.phages_combined.fna, 2589 1996 1664 2126 1975
plate26.F8.pilon.contigs_renamed.phages_combined.fna, 38547 15409 54087
plate26.F9.pilon.contigs_renamed.phages_combined.fna, 18984 3827 13893 5080 9275 2510 3045 1684 4362 13910 8747 11492 9171
plate26.G10.pilon.contigs_renamed.phages_combined.fna, 38547 54087 17624
plate26.G1.pilon.contigs_renamed.phages_combined.fna, 15936 41095 58175
plate26.G2.pilon.contigs_renamed.phages_combined.fna, 11285 38847 17079 11217 48665
plate26.G3.pilon.contigs_renamed.phages_combined.fna, 38607 61678 17820
plate26.G4.pilon.contigs_renamed.phages_combined.fna, 15689
plate26.G5.pilon.contigs_renamed.phages_combined.fna, 18084
plate26.G6.pilon.contigs_renamed.phages_combined.fna, 19294
plate26.G7.pilon.contigs_renamed.phages_combined.fna, 54087 17624 38547
plate26.G8.pilon.contigs_renamed.phages_combined.fna, 41748 11708 17810
plate26.G9.pilon.contigs_renamed.phages_combined.fna, 38547 17624 54087
plate26.H1.pilon.contigs_renamed.phages_combined.fna, 15936 58175 41095
plate26.H2.pilon.contigs_renamed.phages_combined.fna, 48664 11285 11217 17079 38769
plate26.H3.pilon.contigs_renamed.phages_combined.fna, 2973 17049 38607 9462 18534 18380
plate26.H4.pilon.contigs_renamed.phages_combined.fna, 15689
plate26.H5.pilon.contigs_renamed.phages_combined.fna, 15689
plate26.H6.pilon.contigs_renamed.phages_combined.fna, 19294
plate26.H7.pilon.contigs_renamed.phages_combined.fna, 42735 11708 17810
plate26.H8.pilon.contigs_renamed.phages_combined.fna, 18057
plate26.H9.pilon.contigs_renamed.phages_combined.fna, 48439 17810
plate27.A1.pilon.contigs_renamed.phages_combined.fna, 19293 39825
plate27.A2.pilon.contigs_renamed.phages_combined.fna, 17079 53635
plate27.A3.pilon.contigs_renamed.phages_combined.fna, 17079 46702
plate27.A6.pilon.contigs_renamed.phages_combined.fna, 40933 63803 15841
plate27.A7.pilon.contigs_renamed.phages_combined.fna, 18058 40933 63803
plate27.B1.pilon.contigs_renamed.phages_combined.fna, 54087 15409 38547
plate27.B2.pilon.contigs_renamed.phages_combined.fna, 54087 15409 38547
plate27.B3.pilon.contigs_renamed.phages_combined.fna, 38547 17624 54087
plate27.B4.pilon.contigs_renamed.phages_combined.fna, 46809 17079
plate27.B6.pilon.contigs_renamed.phages_combined.fna, 46702 17079
plate27.B7.pilon.contigs_renamed.phages_combined.fna, 17079 46702
plate27.C5.pilon.contigs_renamed.phages_combined.fna, 37822 24490 39608 44542
plate27.C6.pilon.contigs_renamed.phages_combined.fna, 15595 11708 48439
plate27.D5.pilon.contigs_renamed.phages_combined.fna, 14288 15374 36276 15945 2158
plate27.D6.pilon.contigs_renamed.phages_combined.fna, 18057
plate27.E1.pilon.contigs_renamed.phages_combined.fna, 17079 39825
plate27.E2.pilon.contigs_renamed.phages_combined.fna, 57565 17079
plate27.E5.pilon.contigs_renamed.phages_combined.fna, 68023 23342 11979 15841 4746
plate27.E6.pilon.contigs_renamed.phages_combined.fna, 63803 18058 40933
plate27.F2.pilon.contigs_renamed.phages_combined.fna, 13175 20080 40512 17624 4755
plate27.F3.pilon.contigs_renamed.phages_combined.fna, 17079 46702
plate27.F4.pilon.contigs_renamed.phages_combined.fna, 36024 17079 6773 14879
plate27.F5.pilon.contigs_renamed.phages_combined.fna, 46702 17079
plate27.F6.pilon.contigs_renamed.phages_combined.fna, 19293 46809
plate27.G3.pilon.contigs_renamed.phages_combined.fna, 17624 41709 13175 24889
plate27.G5.pilon.contigs_renamed.phages_combined.fna, 11708 48439 15595
plate27.G6.pilon.contigs_renamed.phages_combined.fna, 11708 15595 48439
plate27.H4.pilon.contigs_renamed.phages_combined.fna, 38547 15409 54087
plate27.H5.pilon.contigs_renamed.phages_combined.fna, 20953 15421 53983 16440
plate2.A10.pilon.contigs_renamed.phages_combined.fna, 26329 17810 53557 37281
plate2.A11.pilon.contigs_renamed.phages_combined.fna, 17635 45607
plate2.A1.pilon.contigs_renamed.phages_combined.fna, 15661
plate2.A2.pilon.contigs_renamed.phages_combined.fna, 15661
plate2.A5.pilon.contigs_renamed.phages_combined.fna, 15841
plate2.A6.pilon.contigs_renamed.phages_combined.fna, 15841
plate2.A7.pilon.contigs_renamed.phages_combined.fna, 6270 15935
plate2.A8.pilon.contigs_renamed.phages_combined.fna, 12605 15935
plate2.A9.pilon.contigs_renamed.phages_combined.fna, 54795 15841
plate2.B10.pilon.contigs_renamed.phages_combined.fna, 10932 19294
plate2.B1.pilon.contigs_renamed.phages_combined.fna, 46227 17635
plate2.B2.pilon.contigs_renamed.phages_combined.fna, 15841
plate2.B3.pilon.contigs_renamed.phages_combined.fna, 18057
plate2.B4.pilon.contigs_renamed.phages_combined.fna, 19294
plate2.B5.pilon.contigs_renamed.phages_combined.fna, 36306 35109
plate2.B6.pilon.contigs_renamed.phages_combined.fna, 39919 44300
plate2.B7.pilon.contigs_renamed.phages_combined.fna, 17810 55793 14776
plate2.B8.pilon.contigs_renamed.phages_combined.fna, 19294
plate2.B9.pilon.contigs_renamed.phages_combined.fna, 19294
plate2.C10.pilon.contigs_renamed.phages_combined.fna, 10932 19294
plate2.C11.pilon.contigs_renamed.phages_combined.fna, 44755 21117 19737
plate2.C1.pilon.contigs_renamed.phages_combined.fna, 15420 46227
plate2.C2.pilon.contigs_renamed.phages_combined.fna, 18057
plate2.C3.pilon.contigs_renamed.phages_combined.fna, 18057
plate2.C4.pilon.contigs_renamed.phages_combined.fna, 37792 58518
plate2.C5.pilon.contigs_renamed.phages_combined.fna, 7425 41013 55749 15936 58432
plate2.C6.pilon.contigs_renamed.phages_combined.fna, 42363 5427 61570
plate2.C7.pilon.contigs_renamed.phages_combined.fna, 13797 10261 57679 15595
plate2.C8.pilon.contigs_renamed.phages_combined.fna, 17079
plate2.C9.pilon.contigs_renamed.phages_combined.fna, 34302 31208 27686
plate2.D10.pilon.contigs_renamed.phages_combined.fna, 40685 88190
plate2.D1.pilon.contigs_renamed.phages_combined.fna, 15148 47458
plate2.D2.pilon.contigs_renamed.phages_combined.fna, 15936 58175
plate2.D3.pilon.contigs_renamed.phages_combined.fna, 29590 15215
plate2.D4.pilon.contigs_renamed.phages_combined.fna, 9313 9683 16606 9244 1568 59233 3385 2588 3188 6456 8004 1560
plate2.D5.pilon.contigs_renamed.phages_combined.fna, 15936 43592
plate2.D6.pilon.contigs_renamed.phages_combined.fna, 15689
plate2.D7.pilon.contigs_renamed.phages_combined.fna, 15689
plate2.D8.pilon.contigs_renamed.phages_combined.fna, 15689
plate2.D9.pilon.contigs_renamed.phages_combined.fna, 53557 15595 37281 26328
plate2.E10.pilon.contigs_renamed.phages_combined.fna, 15854 9792 69571
plate2.E1.pilon.contigs_renamed.phages_combined.fna, 15936 58175
plate2.E2.pilon.contigs_renamed.phages_combined.fna, 56684 18332
plate2.E3.pilon.contigs_renamed.phages_combined.fna, 15935
plate2.E4.pilon.contigs_renamed.phages_combined.fna, 6797
plate2.E6.pilon.contigs_renamed.phages_combined.fna, 18084
plate2.E7.pilon.contigs_renamed.phages_combined.fna, 15689
plate2.E8.pilon.contigs_renamed.phages_combined.fna, 18084
plate2.E9.pilon.contigs_renamed.phages_combined.fna, 15689
plate2.F10.pilon.contigs_renamed.phages_combined.fna, 15936 58175
plate2.F11.pilon.contigs_renamed.phages_combined.fna, 58175 15936
plate2.F12.pilon.contigs_renamed.phages_combined.fna, 15936
plate2.F1.pilon.contigs_renamed.phages_combined.fna, 43955 65592 15452
plate2.F2.pilon.contigs_renamed.phages_combined.fna, 16695 38956 39305
plate2.F3.pilon.contigs_renamed.phages_combined.fna, 38956 39305 15632
plate2.F4.pilon.contigs_renamed.phages_combined.fna, 15936 58175
plate2.F5.pilon.contigs_renamed.phages_combined.fna, 58175 15936
plate2.F8.pilon.contigs_renamed.phages_combined.fna, 37281 17810 53557
plate2.F9.pilon.contigs_renamed.phages_combined.fna, 15936
plate2.G10.pilon.contigs_renamed.phages_combined.fna, 17208
plate2.G1.pilon.contigs_renamed.phages_combined.fna, 43059
plate2.G2.pilon.contigs_renamed.phages_combined.fna, 12767 78642
plate2.G3.pilon.contigs_renamed.phages_combined.fna, 52660 68437 15669
plate2.G4.pilon.contigs_renamed.phages_combined.fna, 49959 16496
plate2.G5.pilon.contigs_renamed.phages_combined.fna, 9571 9825 12565 21673 12911 40276
plate2.G6.pilon.contigs_renamed.phages_combined.fna, 35107 16723 50442
plate2.G7.pilon.contigs_renamed.phages_combined.fna, 15662 38958 50141
plate2.G8.pilon.contigs_renamed.phages_combined.fna, 38958 50141 16725
plate2.G9.pilon.contigs_renamed.phages_combined.fna, 35829 16785
plate2.H10.pilon.contigs_renamed.phages_combined.fna, 17208
plate2.H1.pilon.contigs_renamed.phages_combined.fna, 37416 16723 50442 34746
plate2.H2.pilon.contigs_renamed.phages_combined.fna,
plate2.H4.pilon.contigs_renamed.phages_combined.fna, 15669 52660 70977
plate2.H5.pilon.contigs_renamed.phages_combined.fna, 51322 16496
plate2.H6.pilon.contigs_renamed.phages_combined.fna, 12851 16723 50442
plate2.H7.pilon.contigs_renamed.phages_combined.fna, 38958 16725 50141
plate2.H8.pilon.contigs_renamed.phages_combined.fna, 16725 38958 50141
plate2.H9.pilon.contigs_renamed.phages_combined.fna, 16785 35829
plate3.A10.pilon.contigs_renamed.phages_combined.fna, 58174 18332
plate3.A11.pilon.contigs_renamed.phages_combined.fna, 12605 15935
plate3.A12.pilon.contigs_renamed.phages_combined.fna, 18331 18257
plate3.A1.pilon.contigs_renamed.phages_combined.fna, 15936 55749 7425 44044
plate3.A2.pilon.contigs_renamed.phages_combined.fna, 15936 44044 7425 55749
plate3.A3.pilon.contigs_renamed.phages_combined.fna, 18057
plate3.A4.pilon.contigs_renamed.phages_combined.fna, 18057
plate3.A5.pilon.contigs_renamed.phages_combined.fna, 15595
plate3.A6.pilon.contigs_renamed.phages_combined.fna, 15841
plate3.A7.pilon.contigs_renamed.phages_combined.fna, 18057
plate3.A8.pilon.contigs_renamed.phages_combined.fna, 54432 18065
plate3.A9.pilon.contigs_renamed.phages_combined.fna, 16674
plate3.B10.pilon.contigs_renamed.phages_combined.fna, 18331 12605
plate3.B11.pilon.contigs_renamed.phages_combined.fna, 6270 15935
plate3.B12.pilon.contigs_renamed.phages_combined.fna, 15661
plate3.B1.pilon.contigs_renamed.phages_combined.fna, 44044 55749 15936
plate3.B2.pilon.contigs_renamed.phages_combined.fna, 44044 7425 15936 55749
plate3.B4.pilon.contigs_renamed.phages_combined.fna, 15841
plate3.B5.pilon.contigs_renamed.phages_combined.fna, 15595
plate3.B6.pilon.contigs_renamed.phages_combined.fna, 15841
plate3.B7.pilon.contigs_renamed.phages_combined.fna, 15841
plate3.B8.pilon.contigs_renamed.phages_combined.fna, 18065 54432
plate3.B9.pilon.contigs_renamed.phages_combined.fna, 16674
plate3.C10.pilon.contigs_renamed.phages_combined.fna, 18057
plate3.C11.pilon.contigs_renamed.phages_combined.fna, 15841
plate3.C12.pilon.contigs_renamed.phages_combined.fna, 15661
plate3.C1.pilon.contigs_renamed.phages_combined.fna, 49995 15408 49679 9276 14066 15340
plate3.C2.pilon.contigs_renamed.phages_combined.fna, 18084
plate3.C3.pilon.contigs_renamed.phages_combined.fna, 15689
plate3.C4.pilon.contigs_renamed.phages_combined.fna, 19294
plate3.C5.pilon.contigs_renamed.phages_combined.fna, 51355
plate3.C6.pilon.contigs_renamed.phages_combined.fna, 15595
plate3.C8.pilon.contigs_renamed.phages_combined.fna, 37002 18056 54681 38110
plate3.C9.pilon.contigs_renamed.phages_combined.fna, 18084
plate3.D10.pilon.contigs_renamed.phages_combined.fna, 18057
plate3.D11.pilon.contigs_renamed.phages_combined.fna, 15841
plate3.D1.pilon.contigs_renamed.phages_combined.fna, 58175 15936
plate3.D2.pilon.contigs_renamed.phages_combined.fna, 15689
plate3.D4.pilon.contigs_renamed.phages_combined.fna, 19294
plate3.D5.pilon.contigs_renamed.phages_combined.fna, 53380 10989 20378
plate3.D6.pilon.contigs_renamed.phages_combined.fna, 15595
plate3.D8.pilon.contigs_renamed.phages_combined.fna, 18056 38110 54681 37002
plate3.D9.pilon.contigs_renamed.phages_combined.fna, 18084
plate3.E10.pilon.contigs_renamed.phages_combined.fna, 17079 4046 10932
plate3.E11.pilon.contigs_renamed.phages_combined.fna, 15936 58175
plate3.E1.pilon.contigs_renamed.phages_combined.fna, 27613 39725 40531
plate3.E2.pilon.contigs_renamed.phages_combined.fna, 37281 53557 17810
plate3.E4.pilon.contigs_renamed.phages_combined.fna, 55749 15936 44044
plate3.E5.pilon.contigs_renamed.phages_combined.fna, 45607 17635
plate3.E6.pilon.contigs_renamed.phages_combined.fna, 51593 18065
plate3.E7.pilon.contigs_renamed.phages_combined.fna, 15935 41095
plate3.E8.pilon.contigs_renamed.phages_combined.fna, 15935
plate3.E9.pilon.contigs_renamed.phages_combined.fna, 19294 10932
plate3.F10.pilon.contigs_renamed.phages_combined.fna, 58175 15936
plate3.F11.pilon.contigs_renamed.phages_combined.fna, 15841
plate3.F12.pilon.contigs_renamed.phages_combined.fna, 15841
plate3.F1.pilon.contigs_renamed.phages_combined.fna, 49802 25897 53677 18205
plate3.F2.pilon.contigs_renamed.phages_combined.fna, 53677 18205 49802 25897
plate3.F5.pilon.contigs_renamed.phages_combined.fna, 45607 15420
plate3.F6.pilon.contigs_renamed.phages_combined.fna, 18065 68253
plate3.F7.pilon.contigs_renamed.phages_combined.fna, 15935
plate3.F8.pilon.contigs_renamed.phages_combined.fna, 17079 10932
plate3.G11.pilon.contigs_renamed.phages_combined.fna, 12126 80045 5491 39200 10211
plate3.G12.pilon.contigs_renamed.phages_combined.fna, 15935
plate3.G1.pilon.contigs_renamed.phages_combined.fna, 15936 58175
plate3.G2.pilon.contigs_renamed.phages_combined.fna, 37281 53557 17810
plate3.G3.pilon.contigs_renamed.phages_combined.fna, 43618 9755 15421
plate3.G4.pilon.contigs_renamed.phages_combined.fna, 7104 5953 6526 12059 9072 4700 5801 15841 5932 7626
plate3.G5.pilon.contigs_renamed.phages_combined.fna, 15936 58175
plate3.G6.pilon.contigs_renamed.phages_combined.fna, 18057
plate3.G7.pilon.contigs_renamed.phages_combined.fna, 15841
plate3.G8.pilon.contigs_renamed.phages_combined.fna, 1504 14066 15340 15408 1504 49679 10156 2019 49995 2018
plate3.G9.pilon.contigs_renamed.phages_combined.fna, 25897 53677 49802 18205
plate3.H1.pilon.contigs_renamed.phages_combined.fna, 58175 15936
plate3.H2.pilon.contigs_renamed.phages_combined.fna, 9755 15421 43618
plate3.H5.pilon.contigs_renamed.phages_combined.fna, 15936 58175
plate3.H6.pilon.contigs_renamed.phages_combined.fna, 15841
plate3.H7.pilon.contigs_renamed.phages_combined.fna, 15841
plate3.H8.pilon.contigs_renamed.phages_combined.fna, 37281 26329 15595 53557
plate3.H9.pilon.contigs_renamed.phages_combined.fna, 13860 14066 42987 11074 2299 3241 1179 15408
plate4.A10.pilon.contigs_renamed.phages_combined.fna, 37281 26329 17810 53557
plate4.A11.pilon.contigs_renamed.phages_combined.fna, 46227 15420
plate4.A1.pilon.contigs_renamed.phages_combined.fna, 15661
plate4.A2.pilon.contigs_renamed.phages_combined.fna, 16724
plate4.A5.pilon.contigs_renamed.phages_combined.fna, 15841
plate4.A6.pilon.contigs_renamed.phages_combined.fna, 18111
plate4.A7.pilon.contigs_renamed.phages_combined.fna, 11208 39200 80045 12126
plate4.A8.pilon.contigs_renamed.phages_combined.fna, 35536 14031 20074 75953
plate4.A9.pilon.contigs_renamed.phages_combined.fna, 17810 37281 26329 61168
plate4.B10.pilon.contigs_renamed.phages_combined.fna, 19294 10932
plate4.B11.pilon.contigs_renamed.phages_combined.fna, 10932 19294
plate4.B1.pilon.contigs_renamed.phages_combined.fna, 43832 17635
plate4.B2.pilon.contigs_renamed.phages_combined.fna, 15841
plate4.B3.pilon.contigs_renamed.phages_combined.fna, 15841
plate4.B4.pilon.contigs_renamed.phages_combined.fna, 12830
plate4.B5.pilon.contigs_renamed.phages_combined.fna, 12620 23479 35109
plate4.B7.pilon.contigs_renamed.phages_combined.fna, 17810 4298 10261 14320 2713 14277 14452 3220 3010 5884
plate4.B8.pilon.contigs_renamed.phages_combined.fna, 19294
plate4.B9.pilon.contigs_renamed.phages_combined.fna, 19294
plate4.C10.pilon.contigs_renamed.phages_combined.fna, 54733 19293
plate4.C11.pilon.contigs_renamed.phages_combined.fna, 15595
plate4.C1.pilon.contigs_renamed.phages_combined.fna, 58564 15936
plate4.C2.pilon.contigs_renamed.phages_combined.fna, 18057
plate4.C3.pilon.contigs_renamed.phages_combined.fna, 15841
plate4.C5.pilon.contigs_renamed.phages_combined.fna, 22971 36299 15595
plate4.C6.pilon.contigs_renamed.phages_combined.fna, 5427 42363 62639
plate4.C7.pilon.contigs_renamed.phages_combined.fna, 17810 14776 57679
plate4.C8.pilon.contigs_renamed.phages_combined.fna, 15936 43592
plate4.C9.pilon.contigs_renamed.phages_combined.fna, 43592 15936
plate4.D10.pilon.contigs_renamed.phages_combined.fna, 37281 17810 53557 26328
plate4.D11.pilon.contigs_renamed.phages_combined.fna, 33656 61867 13934 50769
plate4.D1.pilon.contigs_renamed.phages_combined.fna, 6270 15935
plate4.D2.pilon.contigs_renamed.phages_combined.fna, 15297
plate4.D3.pilon.contigs_renamed.phages_combined.fna, 41095 15935
plate4.D4.pilon.contigs_renamed.phages_combined.fna, 76245 30419 28828
plate4.D6.pilon.contigs_renamed.phages_combined.fna, 15689
plate4.D8.pilon.contigs_renamed.phages_combined.fna, 15689
plate4.D9.pilon.contigs_renamed.phages_combined.fna, 15689
plate4.E1.pilon.contigs_renamed.phages_combined.fna, 17810 33790 56773
plate4.E3.pilon.contigs_renamed.phages_combined.fna, 4869 7024 13738 8347 59233 2570 13747 16606 1028
plate4.E4.pilon.contigs_renamed.phages_combined.fna, 15936 43592
plate4.E5.pilon.contigs_renamed.phages_combined.fna, 15689
plate4.E6.pilon.contigs_renamed.phages_combined.fna, 15689
plate4.E8.pilon.contigs_renamed.phages_combined.fna, 15689
plate4.E9.pilon.contigs_renamed.phages_combined.fna, 53557 37281 26407 17810
plate4.F10.pilon.contigs_renamed.phages_combined.fna, 15936
plate4.F11.pilon.contigs_renamed.phages_combined.fna, 15936 58175
plate4.F12.pilon.contigs_renamed.phages_combined.fna, 58175 15936
plate4.F1.pilon.contigs_renamed.phages_combined.fna, 38956 15632 39305
plate4.F2.pilon.contigs_renamed.phages_combined.fna, 39305 16695 38956
plate4.F3.pilon.contigs_renamed.phages_combined.fna, 39305 38956 16695
plate4.F4.pilon.contigs_renamed.phages_combined.fna, 58175 15936
plate4.F5.pilon.contigs_renamed.phages_combined.fna, 58175 15936
plate4.F8.pilon.contigs_renamed.phages_combined.fna, 18628 13554 47075
plate4.F9.pilon.contigs_renamed.phages_combined.fna, 15936
plate4.G11.pilon.contigs_renamed.phages_combined.fna, 17208
plate4.G1.pilon.contigs_renamed.phages_combined.fna, 16723 37418 33063 50442
plate4.G2.pilon.contigs_renamed.phages_combined.fna, 27399
plate4.G3.pilon.contigs_renamed.phages_combined.fna, 37876 34449 15236
plate4.G4.pilon.contigs_renamed.phages_combined.fna, 38958 50141 16725
plate4.G6.pilon.contigs_renamed.phages_combined.fna, 49187
plate4.G8.pilon.contigs_renamed.phages_combined.fna, 35291 18332
plate4.G9.pilon.contigs_renamed.phages_combined.fna, 38958 16725 50141
plate4.H10.pilon.contigs_renamed.phages_combined.fna, 35829 16785
plate4.H11.pilon.contigs_renamed.phages_combined.fna, 17208
plate4.H1.pilon.contigs_renamed.phages_combined.fna, 50442 16723 33063 37424
plate4.H2.pilon.contigs_renamed.phages_combined.fna, 26445 47431 16609 34981 2238 26125 48636
plate4.H3.pilon.contigs_renamed.phages_combined.fna, 7822 5440
plate4.H4.pilon.contigs_renamed.phages_combined.fna, 18064 68437 52660
plate4.H5.pilon.contigs_renamed.phages_combined.fna, 19193 36702 14211
plate4.H6.pilon.contigs_renamed.phages_combined.fna, 49187
plate4.H8.pilon.contigs_renamed.phages_combined.fna, 15662 50141 38958
plate4.H9.pilon.contigs_renamed.phages_combined.fna, 18030
plate5.A10.pilon.contigs_renamed.phages_combined.fna, 21505 15944 18122
plate5.A11.pilon.contigs_renamed.phages_combined.fna, 18331
plate5.A12.pilon.contigs_renamed.phages_combined.fna, 15935
plate5.A1.pilon.contigs_renamed.phages_combined.fna, 15936 29498 44044
plate5.A2.pilon.contigs_renamed.phages_combined.fna, 7425 55749 15936 44044
plate5.A3.pilon.contigs_renamed.phages_combined.fna, 18057
plate5.A4.pilon.contigs_renamed.phages_combined.fna, 18057
plate5.A5.pilon.contigs_renamed.phages_combined.fna, 17888
plate5.A6.pilon.contigs_renamed.phages_combined.fna, 15841
plate5.A7.pilon.contigs_renamed.phages_combined.fna, 18057
plate5.A8.pilon.contigs_renamed.phages_combined.fna, 18065 54432
plate5.A9.pilon.contigs_renamed.phages_combined.fna, 16674
plate5.B10.pilon.contigs_renamed.phages_combined.fna, 18139 21505 8021 15944
plate5.B11.pilon.contigs_renamed.phages_combined.fna, 12605 18331
plate5.B1.pilon.contigs_renamed.phages_combined.fna, 15936 7425 55749 44044
plate5.B2.pilon.contigs_renamed.phages_combined.fna, 44044 15936 55749 7425
plate5.B3.pilon.contigs_renamed.phages_combined.fna, 15841
plate5.B4.pilon.contigs_renamed.phages_combined.fna, 15841
plate5.B5.pilon.contigs_renamed.phages_combined.fna, 15595
plate5.B6.pilon.contigs_renamed.phages_combined.fna, 18057
plate5.B7.pilon.contigs_renamed.phages_combined.fna, 15841
plate5.B8.pilon.contigs_renamed.phages_combined.fna, 54432 18065
plate5.B9.pilon.contigs_renamed.phages_combined.fna, 16674
plate5.C10.pilon.contigs_renamed.phages_combined.fna, 15841
plate5.C1.pilon.contigs_renamed.phages_combined.fna, 58175 15936
plate5.C2.pilon.contigs_renamed.phages_combined.fna, 10156 49679 2200 14066 49995 1504 15408 1504 15340 3425
plate5.C3.pilon.contigs_renamed.phages_combined.fna, 15689
plate5.C4.pilon.contigs_renamed.phages_combined.fna, 20378 51355
plate5.C5.pilon.contigs_renamed.phages_combined.fna, 15595
plate5.C6.pilon.contigs_renamed.phages_combined.fna, 15595
plate5.C7.pilon.contigs_renamed.phages_combined.fna, 15595
plate5.C8.pilon.contigs_renamed.phages_combined.fna, 15841
plate5.C9.pilon.contigs_renamed.phages_combined.fna, 18057
plate5.D10.pilon.contigs_renamed.phages_combined.fna, 15841
plate5.D12.pilon.contigs_renamed.phages_combined.fna, 15841
plate5.D1.pilon.contigs_renamed.phages_combined.fna, 54795 18058
plate5.D2.pilon.contigs_renamed.phages_combined.fna, 18084
plate5.D3.pilon.contigs_renamed.phages_combined.fna, 15689
plate5.D4.pilon.contigs_renamed.phages_combined.fna, 10932 19294
plate5.D5.pilon.contigs_renamed.phages_combined.fna, 15595
plate5.D6.pilon.contigs_renamed.phages_combined.fna, 15595
plate5.D7.pilon.contigs_renamed.phages_combined.fna, 38094 15595
plate5.D8.pilon.contigs_renamed.phages_combined.fna, 18057
plate5.D9.pilon.contigs_renamed.phages_combined.fna, 15841
plate5.E10.pilon.contigs_renamed.phages_combined.fna, 15595
plate5.E11.pilon.contigs_renamed.phages_combined.fna, 58175 15936
plate5.E12.pilon.contigs_renamed.phages_combined.fna, 15841
plate5.E1.pilon.contigs_renamed.phages_combined.fna, 11751 10090 1165 49679 9153 15408 49995 12586
plate5.E2.pilon.contigs_renamed.phages_combined.fna, 53557 26329 37281 17810
plate5.E3.pilon.contigs_renamed.phages_combined.fna, 15936 58175
plate5.E4.pilon.contigs_renamed.phages_combined.fna, 15936 58175
plate5.E6.pilon.contigs_renamed.phages_combined.fna, 40622 7198 15814 52653 22600
plate5.E7.pilon.contigs_renamed.phages_combined.fna, 41095 15935
plate5.E8.pilon.contigs_renamed.phages_combined.fna, 15935
plate5.E9.pilon.contigs_renamed.phages_combined.fna, 19294 10932
plate5.F10.pilon.contigs_renamed.phages_combined.fna, 15936 58175
plate5.F11.pilon.contigs_renamed.phages_combined.fna, 15595
plate5.F1.pilon.contigs_renamed.phages_combined.fna, 15595 26329 53557 37281
